,open,high,low,close,volume
2019-08-05 15:00:00+00:00,195.41,195.85,195.249,195.84,24986
2019-08-05 15:05:00+00:00,195.8,195.98,195.67,195.85,23218
2019-08-05 15:10:00+00:00,195.94,196.26,195.87,196.05,23330
2019-08-05 15:15:00+00:00,195.95,195.99,195.66,195.87,28394
2019-08-05 15:20:00+00:00,195.85,196.02,195.57,195.59,16174
2019-08-05 15:25:00+00:00,195.59,195.66,195.24,195.34,20619
2019-08-05 15:30:00+00:00,195.3,195.34,194.93,195.12,14199
2019-08-05 15:35:00+00:00,195.17,195.17,194.995,195.02,15994
2019-08-05 15:40:00+00:00,195.05,195.27,194.84,195.035,15373
2019-08-05 15:45:00+00:00,195.09,195.65,195.09,195.54,117658
2019-08-05 15:50:00+00:00,195.61,195.61,195.23,195.49,14010
2019-08-05 15:55:00+00:00,195.42,195.55,195.08,195.12,17879
2019-08-05 16:00:00+00:00,195.11,195.11,194.65,194.88,20998
2019-08-05 16:05:00+00:00,194.88,194.979,194.64,194.68,24381
2019-08-05 16:10:00+00:00,194.67,194.85,194.57,194.83,11038
2019-08-05 16:15:00+00:00,194.83,195.21,194.83,195.21,13625
2019-08-05 16:20:00+00:00,195.09,195.19,194.94,195.105,13105
2019-08-05 16:25:00+00:00,195.07,195.08,194.35,194.35,24887
2019-08-05 16:30:00+00:00,194.36,194.47,194.18,194.3,21476
2019-08-05 16:35:00+00:00,194.35,194.72,194.22,194.41,19317
2019-08-05 16:40:00+00:00,194.47,194.47,193.89,194.05,24634
2019-08-05 16:45:00+00:00,194.07,194.19,193.68,193.75,17150
2019-08-05 16:50:00+00:00,193.7,194.04,193.7,193.79,9136
2019-08-05 16:55:00+00:00,193.85,193.85,193.13,193.19,85017
2019-08-05 17:00:00+00:00,193.1,193.86,193.1,193.67,25316
2019-08-05 17:05:00+00:00,193.74,194.19,193.64,194.16,15776
2019-08-05 17:10:00+00:00,194.15,194.48,194.15,194.25,30459
2019-08-05 17:15:00+00:00,194.34,194.49,194.18,194.42,12781
2019-08-05 17:20:00+00:00,194.37,194.41,194.2,194.33,13580
2019-08-05 17:25:00+00:00,194.28,194.34,194.04,194.17,11349
2019-08-05 17:30:00+00:00,194.13,194.225,193.89,193.91,19510
2019-08-05 17:35:00+00:00,193.9,194.73,193.9,194.69,23086
2019-08-05 17:40:00+00:00,194.71,194.77,194.02,194.02,21825
2019-08-05 17:45:00+00:00,194.09,194.09,193.86,194.07,19020
2019-08-05 17:50:00+00:00,194.12,194.12,193.84,193.99,14844
2019-08-05 17:55:00+00:00,193.95,193.98,193.59,193.63,13258
2019-08-05 18:00:00+00:00,193.59,193.82,193.5,193.73,15254
2019-08-05 18:05:00+00:00,193.71,193.945,193.52,193.55,26956
2019-08-05 18:10:00+00:00,193.52,193.96,193.46,193.96,16633
2019-08-05 18:15:00+00:00,193.955,193.96,193.59,193.59,16650
2019-08-05 18:20:00+00:00,193.57,193.67,193.09,193.2,21377
2019-08-05 18:25:00+00:00,193.2,193.23,192.9,192.91,23522
2019-08-05 18:30:00+00:00,193.04,193.27,192.7,193.27,24583
2019-08-05 18:35:00+00:00,193.28,193.41,193.02,193.1,20293
2019-08-05 18:40:00+00:00,193.07,193.44,192.82,192.86,21620
2019-08-05 18:45:00+00:00,192.82,193.32,192.82,192.94,19033
2019-08-05 18:50:00+00:00,192.92,193.27,192.88,193.07,20408
2019-08-05 18:55:00+00:00,193.05,193.17,192.83,192.95,17365
2019-08-05 19:00:00+00:00,192.96,193.42,192.83,192.89,27085
2019-08-05 19:05:00+00:00,192.86,193.05,192.58,192.99,30353
2019-08-05 19:10:00+00:00,192.96,193.77,192.96,193.65,43317
2019-08-05 19:15:00+00:00,193.53,193.9,193.07,193.71,36100
2019-08-05 19:20:00+00:00,193.8,194.16,193.35,193.63,37285
2019-08-05 19:25:00+00:00,193.66,193.95,192.97,192.97,33835
2019-08-05 19:30:00+00:00,192.92,193.47,192.82,193.16,44361
2019-08-05 19:35:00+00:00,193.2,193.7,192.99,193.58,41602
2019-08-05 19:40:00+00:00,193.63,194.04,193.43,194.04,38277
2019-08-05 19:45:00+00:00,194.03,194.28,193.52,193.78,204300
2019-08-05 19:50:00+00:00,193.68,193.76,193.27,193.44,57056
2019-08-05 19:55:00+00:00,193.52,193.78,193.12,193.27,101635
2019-08-05 20:10:00+00:00,192.63,192.63,192.63,192.63,110
2019-08-05 20:40:00+00:00,192.29,192.29,192.29,192.29,100
2019-08-06 12:05:00+00:00,196.38,196.38,195.97,195.98,1402
2019-08-06 12:10:00+00:00,195.97,195.97,195.91,195.91,548
2019-08-06 12:30:00+00:00,195.62,195.62,195.62,195.62,100
2019-08-06 12:50:00+00:00,195.71,195.71,195.71,195.71,100
2019-08-06 12:55:00+00:00,195.9,195.9,195.71,195.79,500
2019-08-06 13:00:00+00:00,195.73,195.73,195.73,195.73,100
2019-08-06 13:05:00+00:00,196.1,196.26,196.1,196.26,300
2019-08-06 13:10:00+00:00,196.43,196.43,196.43,196.43,100
2019-08-06 13:25:00+00:00,196.3,196.3,196.23,196.23,342
2019-08-06 13:30:00+00:00,196.42,198.05,196.42,197.86,78544
2019-08-06 13:35:00+00:00,197.63,197.67,197.05,197.07,56621
2019-08-06 13:40:00+00:00,197.01,197.45,196.33,196.57,46125
2019-08-06 13:45:00+00:00,196.63,196.71,195.65,196.28,45927
2019-08-06 13:50:00+00:00,196.31,197.18,195.98,196.85,31530
2019-08-06 13:55:00+00:00,196.77,197.26,196.76,197.12,30209
2019-08-06 14:00:00+00:00,197.03,197.5,197.03,197.05,38206
2019-08-06 14:05:00+00:00,197.045,197.3,196.84,196.98,34487
2019-08-06 14:10:00+00:00,196.97,197.03,196.12,196.21,45460
2019-08-06 14:15:00+00:00,196.22,196.38,195.79,195.82,57507
2019-08-06 14:20:00+00:00,195.84,196.06,195.38,195.38,34516
2019-08-06 14:25:00+00:00,195.45,196.14,195.43,195.56,27946
2019-08-06 14:30:00+00:00,195.6,195.98,195.3,195.74,18994
2019-08-06 14:35:00+00:00,195.66,195.87,195.33,195.51,23785
2019-08-06 14:40:00+00:00,195.44,196.0,195.18,195.69,31599
2019-08-06 14:45:00+00:00,195.67,195.79,195.0,195.14,28599
2019-08-06 14:50:00+00:00,195.14,195.3,194.75,195.25,24120
2019-08-06 14:55:00+00:00,195.21,195.68,195.04,195.56,26035
2019-08-06 15:00:00+00:00,195.6,195.64,194.94,194.97,15759
2019-08-06 15:05:00+00:00,194.989,195.37,194.989,195.18,13160
2019-08-06 15:10:00+00:00,195.17,195.235,194.64,194.64,11353
2019-08-06 15:15:00+00:00,194.66,194.82,194.37,194.55,29580
2019-08-06 15:20:00+00:00,194.52,195.05,194.51,195.01,13849
2019-08-06 15:25:00+00:00,194.979,195.22,194.92,195.22,10912
2019-08-06 15:30:00+00:00,195.27,195.319,194.3,194.405,15539
2019-08-06 15:35:00+00:00,194.43,194.61,194.1,194.44,9212
2019-08-06 15:40:00+00:00,194.395,194.78,194.3,194.71,6842
2019-08-06 15:45:00+00:00,194.66,195.08,194.62,194.98,28524
2019-08-06 15:50:00+00:00,195.035,195.109,194.7,194.7,8520
2019-08-06 15:55:00+00:00,194.77,195.41,194.63,195.34,12980
2019-08-06 16:00:00+00:00,195.5,195.74,195.19,195.19,11451
2019-08-06 16:05:00+00:00,195.28,195.41,195.16,195.27,5220
2019-08-06 16:10:00+00:00,195.29,195.77,195.02,195.65,36561
2019-08-06 16:15:00+00:00,195.68,195.68,195.255,195.389,11257
2019-08-06 16:20:00+00:00,195.36,195.39,195.05,195.09,4860
2019-08-06 16:25:00+00:00,195.185,195.185,194.8,194.89,12033
2019-08-06 16:30:00+00:00,194.885,195.1,194.73,194.95,10784
2019-08-06 16:35:00+00:00,195.04,195.13,194.73,194.95,7049
2019-08-06 16:40:00+00:00,194.98,195.229,194.83,195.205,7242
2019-08-06 16:45:00+00:00,195.24,195.25,195.0,195.08,4608
2019-08-06 16:50:00+00:00,195.009,195.18,194.94,195.08,5480
2019-08-06 16:55:00+00:00,195.03,195.28,194.94,195.06,6869
2019-08-06 17:00:00+00:00,195.13,195.57,195.07,195.57,4353
2019-08-06 17:05:00+00:00,195.48,195.74,195.39,195.63,9169
2019-08-06 17:10:00+00:00,195.6,195.72,195.56,195.61,12397
2019-08-06 17:15:00+00:00,195.73,196.08,195.72,196.07,17893
2019-08-06 17:20:00+00:00,196.13,196.66,196.09,196.65,15473
2019-08-06 17:25:00+00:00,196.7,196.75,196.48,196.589,12552
2019-08-06 17:30:00+00:00,196.64,196.91,196.5,196.89,8186
2019-08-06 17:35:00+00:00,196.88,196.97,196.64,196.95,15107
2019-08-06 17:40:00+00:00,196.89,196.93,196.55,196.575,10220
2019-08-06 17:45:00+00:00,196.6,196.62,196.34,196.51,10750
2019-08-06 17:50:00+00:00,196.609,196.64,196.26,196.57,16705
2019-08-06 17:55:00+00:00,196.55,196.64,196.42,196.55,7386
2019-08-06 18:00:00+00:00,196.45,196.45,195.86,195.94,12021
2019-08-06 18:05:00+00:00,195.9,196.08,195.76,195.95,11028
2019-08-06 18:10:00+00:00,195.99,196.33,195.99,196.23,9702
2019-08-06 18:15:00+00:00,196.28,196.85,196.28,196.83,11186
2019-08-06 18:20:00+00:00,196.805,196.94,196.61,196.88,12483
2019-08-06 18:25:00+00:00,196.82,197.1,196.79,197.01,11603
2019-08-06 18:30:00+00:00,196.98,197.42,196.79,197.22,22041
2019-08-06 18:35:00+00:00,197.15,197.17,196.93,197.03,15721
2019-08-06 18:40:00+00:00,196.87,197.25,196.87,197.019,10828
2019-08-06 18:45:00+00:00,196.98,196.98,196.71,196.87,13107
2019-08-06 18:50:00+00:00,196.88,196.96,196.57,196.62,15604
2019-08-06 18:55:00+00:00,196.59,196.67,196.439,196.439,10200
2019-08-06 19:00:00+00:00,196.51,196.709,196.48,196.709,8617
2019-08-06 19:05:00+00:00,196.68,196.81,196.539,196.56,7993
2019-08-06 19:10:00+00:00,196.5,196.76,196.32,196.76,8859
2019-08-06 19:15:00+00:00,196.76,196.87,196.73,196.87,9839
2019-08-06 19:20:00+00:00,196.88,196.985,196.79,196.97,10381
2019-08-06 19:25:00+00:00,196.99,196.99,196.58,196.66,136303
2019-08-06 19:30:00+00:00,196.57,196.7,196.41,196.41,11790
2019-08-06 19:35:00+00:00,196.45,196.74,196.45,196.74,8329
2019-08-06 19:40:00+00:00,196.735,197.0,196.73,196.89,9451
2019-08-06 19:45:00+00:00,196.81,197.055,196.61,196.95,17252
2019-08-06 19:50:00+00:00,197.0,197.2,196.86,196.88,24430
2019-08-06 19:55:00+00:00,196.86,197.12,196.72,196.92,57416
2019-08-07 12:00:00+00:00,197.0,197.0,197.0,197.0,100
2019-08-07 12:05:00+00:00,196.71,196.71,196.1,196.1,205
2019-08-07 12:10:00+00:00,196.11,196.112,196.11,196.112,331
2019-08-07 12:15:00+00:00,196.13,196.13,196.13,196.13,100
2019-08-07 12:30:00+00:00,195.6,195.6,195.6,195.6,103
2019-08-07 12:40:00+00:00,195.31,195.31,195.31,195.31,101
2019-08-07 13:15:00+00:00,194.21,194.438,194.21,194.438,500
2019-08-07 13:25:00+00:00,194.93,194.93,194.93,194.93,100
2019-08-07 13:30:00+00:00,195.42,196.07,194.89,195.26,80850
2019-08-07 13:35:00+00:00,195.26,196.2,194.92,196.06,70267
2019-08-07 13:40:00+00:00,196.04,196.04,195.06,195.15,53376
2019-08-07 13:45:00+00:00,195.115,195.18,193.91,194.37,68607
2019-08-07 13:50:00+00:00,194.37,194.45,193.9,194.05,42631
2019-08-07 13:55:00+00:00,194.02,195.04,193.82,194.94,54822
2019-08-07 14:00:00+00:00,194.92,195.189,194.42,195.04,28795
2019-08-07 14:05:00+00:00,195.03,195.77,194.98,195.63,90243
2019-08-07 14:10:00+00:00,195.69,196.12,195.47,195.82,18485
2019-08-07 14:15:00+00:00,195.81,196.47,195.77,195.99,28914
2019-08-07 14:20:00+00:00,196.02,196.15,195.73,195.75,20492
2019-08-07 14:25:00+00:00,195.76,196.04,195.42,195.595,33100
2019-08-07 14:30:00+00:00,195.61,196.67,195.48,196.5,35515
2019-08-07 14:35:00+00:00,196.54,197.05,196.43,197.0,24008
2019-08-07 14:40:00+00:00,196.93,197.15,196.39,196.39,25566
2019-08-07 14:45:00+00:00,196.34,196.66,196.04,196.65,17228
2019-08-07 14:50:00+00:00,196.61,197.38,196.52,197.23,24045
2019-08-07 14:55:00+00:00,197.17,197.209,196.86,196.93,17941
2019-08-07 15:00:00+00:00,196.87,196.95,196.35,196.47,30454
2019-08-07 15:05:00+00:00,196.32,196.87,196.2,196.87,27576
2019-08-07 15:10:00+00:00,196.87,197.24,196.76,197.22,19505
2019-08-07 15:15:00+00:00,197.2,197.3,196.73,196.95,19966
2019-08-07 15:20:00+00:00,196.96,197.12,196.47,196.58,22308
2019-08-07 15:25:00+00:00,196.67,196.89,196.52,196.71,17835
2019-08-07 15:30:00+00:00,196.69,196.79,196.36,196.76,28552
2019-08-07 15:35:00+00:00,196.74,196.83,196.43,196.57,10409
2019-08-07 15:40:00+00:00,196.56,196.68,196.29,196.425,21079
2019-08-07 15:45:00+00:00,196.46,196.58,196.14,196.27,15085
2019-08-07 15:50:00+00:00,196.29,196.455,196.06,196.15,21013
2019-08-07 15:55:00+00:00,196.26,196.75,196.26,196.4,23814
2019-08-07 16:00:00+00:00,196.42,196.54,196.1,196.16,60135
2019-08-07 16:05:00+00:00,196.16,196.26,195.78,195.84,20672
2019-08-07 16:10:00+00:00,195.85,196.09,195.66,195.93,19068
2019-08-07 16:15:00+00:00,196.015,196.06,195.805,195.95,22120
2019-08-07 16:20:00+00:00,195.88,195.88,195.57,195.72,34569
2019-08-07 16:25:00+00:00,195.75,195.89,195.55,195.85,10037
2019-08-07 16:30:00+00:00,195.81,196.36,195.7,196.11,14063
2019-08-07 16:35:00+00:00,196.02,196.28,196.0,196.125,12864
2019-08-07 16:40:00+00:00,196.13,196.58,195.97,196.47,16194
2019-08-07 16:45:00+00:00,196.47,196.58,196.29,196.31,10185
2019-08-07 16:50:00+00:00,196.37,196.62,196.25,196.32,16263
2019-08-07 16:55:00+00:00,196.3,196.64,196.3,196.6,14262
2019-08-07 17:00:00+00:00,196.6,196.83,196.48,196.82,13356
2019-08-07 17:05:00+00:00,196.77,197.21,196.72,197.18,20128
2019-08-07 17:10:00+00:00,197.23,197.28,196.95,197.0,24207
2019-08-07 17:15:00+00:00,197.01,197.25,196.92,197.16,18294
2019-08-07 17:20:00+00:00,197.16,197.27,197.01,197.08,6901
2019-08-07 17:25:00+00:00,197.11,197.27,196.94,197.25,11366
2019-08-07 17:30:00+00:00,197.295,197.95,197.29,197.69,32792
2019-08-07 17:35:00+00:00,197.71,197.9,197.71,197.84,13719
2019-08-07 17:40:00+00:00,197.94,198.43,197.94,198.08,21967
2019-08-07 17:45:00+00:00,198.09,198.35,197.98,198.35,22328
2019-08-07 17:50:00+00:00,198.375,198.64,198.16,198.25,22702
2019-08-07 17:55:00+00:00,198.25,198.27,197.94,197.94,96560
2019-08-07 18:00:00+00:00,197.95,198.41,197.95,198.34,14935
2019-08-07 18:05:00+00:00,198.41,198.69,198.4,198.655,13571
2019-08-07 18:10:00+00:00,198.635,198.64,198.2,198.2,16745
2019-08-07 18:15:00+00:00,198.245,198.245,197.71,197.78,19418
2019-08-07 18:20:00+00:00,197.8,197.92,197.41,197.47,17198
2019-08-07 18:25:00+00:00,197.515,197.88,197.5,197.88,19514
2019-08-07 18:30:00+00:00,197.82,198.05,197.69,197.9,14717
2019-08-07 18:35:00+00:00,197.92,198.01,197.53,197.63,14143
2019-08-07 18:40:00+00:00,197.53,198.29,197.52,198.22,16846
2019-08-07 18:45:00+00:00,198.25,198.48,198.15,198.21,13982
2019-08-07 18:50:00+00:00,198.27,198.6,198.26,198.58,14212
2019-08-07 18:55:00+00:00,198.53,198.66,198.32,198.62,9529
2019-08-07 19:00:00+00:00,198.585,198.63,198.04,198.24,19571
2019-08-07 19:05:00+00:00,198.3,198.49,198.21,198.28,10471
2019-08-07 19:10:00+00:00,198.28,198.395,198.155,198.24,10786
2019-08-07 19:15:00+00:00,198.3,198.415,197.87,198.38,21478
2019-08-07 19:20:00+00:00,198.42,198.68,198.42,198.49,18191
2019-08-07 19:25:00+00:00,198.55,198.755,198.38,198.71,19253
2019-08-07 19:30:00+00:00,198.69,198.855,198.59,198.8,17082
2019-08-07 19:35:00+00:00,198.75,199.32,198.605,199.23,33724
2019-08-07 19:40:00+00:00,199.2,199.2,198.89,199.09,27220
2019-08-07 19:45:00+00:00,199.07,199.23,198.66,198.74,34680
2019-08-07 19:50:00+00:00,198.65,198.8,198.55,198.56,41032
2019-08-07 19:55:00+00:00,198.55,199.56,198.55,199.12,115274
2019-08-07 21:30:00+00:00,199.0,199.0,199.0,199.0,200
2019-08-08 13:05:00+00:00,200.797,200.797,200.797,200.797,100
2019-08-08 13:25:00+00:00,200.652,200.652,200.652,200.652,200
2019-08-08 13:30:00+00:00,200.425,201.0,200.02,200.06,42501
2019-08-08 13:35:00+00:00,200.09,200.6,199.64,200.55,34285
2019-08-08 13:40:00+00:00,200.49,200.62,199.92,200.23,26590
2019-08-08 13:45:00+00:00,200.33,200.585,200.19,200.41,23783
2019-08-08 13:50:00+00:00,200.4,200.4,199.39,200.26,33958
2019-08-08 13:55:00+00:00,200.29,200.66,200.13,200.45,26895
2019-08-08 14:00:00+00:00,200.44,200.73,200.33,200.59,23462
2019-08-08 14:05:00+00:00,200.7,200.79,200.49,200.735,15460
2019-08-08 14:10:00+00:00,200.77,200.82,200.6,200.78,16060
2019-08-08 14:15:00+00:00,200.82,200.93,200.64,200.81,13910
2019-08-08 14:20:00+00:00,200.79,200.79,200.46,200.63,14247
2019-08-08 14:25:00+00:00,200.64,200.92,200.63,200.91,14077
2019-08-08 14:30:00+00:00,200.88,201.24,200.88,201.18,15295
2019-08-08 14:35:00+00:00,201.14,201.455,201.08,201.25,9439
2019-08-08 14:40:00+00:00,201.22,201.43,201.11,201.43,10046
2019-08-08 14:45:00+00:00,201.46,201.53,201.155,201.3,14208
2019-08-08 14:50:00+00:00,201.4,201.9,201.38,201.89,14332
2019-08-08 14:55:00+00:00,201.91,202.13,201.805,201.93,18187
2019-08-08 15:00:00+00:00,201.85,201.98,201.735,201.9,23470
2019-08-08 15:05:00+00:00,201.91,201.96,201.67,201.735,12257
2019-08-08 15:10:00+00:00,201.73,202.01,201.6,201.76,14343
2019-08-08 15:15:00+00:00,201.78,201.92,201.66,201.67,5626
2019-08-08 15:20:00+00:00,201.65,202.13,201.65,202.13,17966
2019-08-08 15:25:00+00:00,202.07,202.11,201.57,201.57,10838
2019-08-08 15:30:00+00:00,201.58,201.95,201.55,201.945,8360
2019-08-08 15:35:00+00:00,201.985,202.2,201.92,202.17,11429
2019-08-08 15:40:00+00:00,202.245,202.3,202.08,202.15,7108
2019-08-08 15:45:00+00:00,202.15,202.19,201.86,201.86,11770
2019-08-08 15:50:00+00:00,201.87,202.36,201.86,202.3,14205
2019-08-08 15:55:00+00:00,202.3,202.36,202.125,202.21,14552
2019-08-08 16:00:00+00:00,202.2,202.36,202.05,202.1,14519
2019-08-08 16:05:00+00:00,202.18,202.27,202.1,202.18,8682
2019-08-08 16:10:00+00:00,202.26,202.26,202.05,202.12,6117
2019-08-08 16:15:00+00:00,202.14,202.34,202.14,202.2,6519
2019-08-08 16:20:00+00:00,202.21,202.25,202.11,202.11,6846
2019-08-08 16:25:00+00:00,202.16,202.27,202.1,202.12,7228
2019-08-08 16:30:00+00:00,202.16,202.36,202.14,202.34,7388
2019-08-08 16:35:00+00:00,202.31,202.42,202.28,202.36,9614
2019-08-08 16:40:00+00:00,202.36,202.46,202.205,202.26,6373
2019-08-08 16:45:00+00:00,202.34,202.46,202.11,202.15,10487
2019-08-08 16:50:00+00:00,202.225,202.41,202.09,202.29,9086
2019-08-08 16:55:00+00:00,202.35,202.35,202.1,202.155,8268
2019-08-08 17:00:00+00:00,202.17,202.39,202.17,202.33,24624
2019-08-08 17:05:00+00:00,202.38,202.385,202.02,202.07,7387
2019-08-08 17:10:00+00:00,202.03,202.16,202.02,202.07,4234
2019-08-08 17:15:00+00:00,202.1,202.14,201.83,201.85,7171
2019-08-08 17:20:00+00:00,201.85,201.96,201.68,201.91,4569
2019-08-08 17:25:00+00:00,201.9,201.92,201.735,201.735,4252
2019-08-08 17:30:00+00:00,201.77,202.04,201.77,201.995,3743
2019-08-08 17:35:00+00:00,202.07,202.11,202.02,202.11,3490
2019-08-08 17:40:00+00:00,202.11,202.22,202.08,202.17,6847
2019-08-08 17:45:00+00:00,202.18,202.25,202.08,202.22,1962
2019-08-08 17:50:00+00:00,202.2,202.37,202.2,202.37,3668
2019-08-08 17:55:00+00:00,202.39,202.44,202.19,202.23,5674
2019-08-08 18:00:00+00:00,202.2,202.22,202.04,202.04,4846
2019-08-08 18:05:00+00:00,202.04,202.09,201.75,201.82,12411
2019-08-08 18:10:00+00:00,201.84,202.27,201.84,202.27,7768
2019-08-08 18:15:00+00:00,202.26,202.29,202.03,202.08,6635
2019-08-08 18:20:00+00:00,202.12,202.2,202.07,202.09,145478
2019-08-08 18:25:00+00:00,202.14,202.2,202.11,202.13,4808
2019-08-08 18:30:00+00:00,202.18,202.4,202.18,202.31,5888
2019-08-08 18:35:00+00:00,202.33,202.37,202.26,202.35,6956
2019-08-08 18:40:00+00:00,202.32,202.56,202.28,202.56,8256
2019-08-08 18:45:00+00:00,202.54,202.54,201.935,202.04,11142
2019-08-08 18:50:00+00:00,202.06,202.155,202.04,202.07,8695
2019-08-08 18:55:00+00:00,202.07,202.22,202.06,202.18,7374
2019-08-08 19:00:00+00:00,202.14,202.37,202.09,202.28,7693
2019-08-08 19:05:00+00:00,202.25,202.42,202.25,202.39,4622
2019-08-08 19:10:00+00:00,202.38,202.38,202.12,202.22,8628
2019-08-08 19:15:00+00:00,202.24,202.33,202.07,202.205,9463
2019-08-08 19:20:00+00:00,202.24,202.38,202.13,202.35,8407
2019-08-08 19:25:00+00:00,202.37,202.44,202.2,202.36,12362
2019-08-08 19:30:00+00:00,202.37,202.7,202.37,202.62,77693
2019-08-08 19:35:00+00:00,202.69,202.77,202.52,202.68,17541
2019-08-08 19:40:00+00:00,202.7,203.08,202.695,203.03,40782
2019-08-08 19:45:00+00:00,203.02,203.15,202.89,202.97,76754
2019-08-08 19:50:00+00:00,202.96,203.11,202.86,203.11,35446
2019-08-08 19:55:00+00:00,203.13,203.52,202.88,203.51,84485
2019-08-08 20:50:00+00:00,203.4,203.4,203.4,203.4,299
2019-08-09 12:10:00+00:00,201.418,201.418,201.418,201.418,100
2019-08-09 12:45:00+00:00,201.229,201.229,201.229,201.229,200
2019-08-09 13:25:00+00:00,201.229,201.229,201.229,201.229,200
2019-08-09 13:30:00+00:00,201.31,202.49,200.68,202.44,46014
2019-08-09 13:35:00+00:00,202.45,202.48,201.84,202.36,21824
2019-08-09 13:40:00+00:00,202.38,202.46,201.73,202.06,38921
2019-08-09 13:45:00+00:00,202.08,202.09,201.44,201.51,45913
2019-08-09 13:50:00+00:00,201.51,201.6,201.11,201.41,32950
2019-08-09 13:55:00+00:00,201.39,201.55,201.09,201.55,25919
2019-08-09 14:00:00+00:00,201.57,201.74,201.27,201.7,16546
2019-08-09 14:05:00+00:00,201.695,201.84,200.58,200.68,36237
2019-08-09 14:10:00+00:00,200.65,201.25,200.65,201.01,21490
2019-08-09 14:15:00+00:00,201.04,201.45,200.72,200.96,31002
2019-08-09 14:20:00+00:00,201.035,201.1,200.52,200.82,20727
2019-08-09 14:25:00+00:00,200.82,200.92,200.63,200.65,18875
2019-08-09 14:30:00+00:00,200.64,200.67,199.76,199.92,31188
2019-08-09 14:35:00+00:00,199.95,200.35,199.95,200.16,19409
2019-08-09 14:40:00+00:00,200.13,200.2,199.71,199.87,18208
2019-08-09 14:45:00+00:00,199.88,200.2,199.77,200.13,11497
2019-08-09 14:50:00+00:00,200.24,200.53,200.17,200.49,11056
2019-08-09 14:55:00+00:00,200.46,200.67,200.38,200.53,25465
2019-08-09 15:00:00+00:00,200.5,200.61,200.17,200.35,46372
2019-08-09 15:05:00+00:00,200.22,200.3,199.87,199.91,42305
2019-08-09 15:10:00+00:00,199.93,200.08,199.849,200.05,11376
2019-08-09 15:15:00+00:00,200.03,200.29,200.01,200.16,8785
2019-08-09 15:20:00+00:00,200.14,200.24,199.94,199.94,14269
2019-08-09 15:25:00+00:00,199.89,199.96,199.3,199.34,32806
2019-08-09 15:30:00+00:00,199.32,199.71,199.32,199.53,24954
2019-08-09 15:35:00+00:00,199.47,199.67,199.37,199.37,11056
2019-08-09 15:40:00+00:00,199.4,199.67,199.34,199.58,12691
2019-08-09 15:45:00+00:00,199.61,200.23,199.48,200.22,16784
2019-08-09 15:50:00+00:00,200.23,200.23,199.91,199.93,13344
2019-08-09 15:55:00+00:00,199.94,200.11,199.54,199.75,13856
2019-08-09 16:00:00+00:00,199.74,199.99,199.67,199.97,11985
2019-08-09 16:05:00+00:00,199.99,200.18,199.86,200.15,14130
2019-08-09 16:10:00+00:00,200.09,200.29,200.09,200.23,10674
2019-08-09 16:15:00+00:00,200.22,200.3,200.08,200.105,16331
2019-08-09 16:20:00+00:00,200.2,200.49,200.11,200.37,14980
2019-08-09 16:25:00+00:00,200.37,200.395,200.2,200.23,8505
2019-08-09 16:30:00+00:00,200.25,200.4,200.17,200.34,9363
2019-08-09 16:35:00+00:00,200.38,200.38,200.12,200.36,12576
2019-08-09 16:40:00+00:00,200.36,200.77,200.18,200.64,24785
2019-08-09 16:45:00+00:00,200.66,200.8,200.61,200.76,6867
2019-08-09 16:50:00+00:00,200.76,201.53,200.62,201.51,25980
2019-08-09 16:55:00+00:00,201.62,201.92,201.12,201.22,28227
2019-08-09 17:00:00+00:00,201.25,201.57,201.08,201.44,10037
2019-08-09 17:05:00+00:00,201.46,201.47,201.24,201.45,6225
2019-08-09 17:10:00+00:00,201.44,201.59,201.28,201.48,14312
2019-08-09 17:15:00+00:00,201.47,201.68,201.37,201.58,9445
2019-08-09 17:20:00+00:00,201.63,201.9,201.56,201.6,18201
2019-08-09 17:25:00+00:00,201.61,201.88,201.6,201.8,10830
2019-08-09 17:30:00+00:00,201.87,202.4,201.87,202.34,17114
2019-08-09 17:35:00+00:00,202.34,202.39,202.11,202.25,10779
2019-08-09 17:40:00+00:00,202.23,202.36,202.16,202.26,16423
2019-08-09 17:45:00+00:00,202.28,202.34,202.08,202.26,11454
2019-08-09 17:50:00+00:00,202.27,202.27,202.0,202.05,7542
2019-08-09 17:55:00+00:00,202.04,202.085,201.75,201.81,9715
2019-08-09 18:00:00+00:00,201.78,201.845,201.6,201.78,12700
2019-08-09 18:05:00+00:00,201.79,201.995,201.78,201.94,13151
2019-08-09 18:10:00+00:00,201.96,202.01,201.825,201.9,8027
2019-08-09 18:15:00+00:00,201.9,201.92,201.73,201.9,7239
2019-08-09 18:20:00+00:00,201.9,202.02,201.77,202.01,7931
2019-08-09 18:25:00+00:00,202.07,202.24,202.04,202.22,9403
2019-08-09 18:30:00+00:00,202.23,202.43,202.23,202.33,8785
2019-08-09 18:35:00+00:00,202.39,202.39,202.02,202.11,9910
2019-08-09 18:40:00+00:00,202.08,202.235,202.08,202.145,60064
2019-08-09 18:45:00+00:00,202.16,202.17,202.03,202.07,13739
2019-08-09 18:50:00+00:00,201.97,202.0,201.85,201.98,9018
2019-08-09 18:55:00+00:00,201.955,202.14,201.925,202.03,38114
2019-08-09 19:00:00+00:00,202.03,202.27,201.93,202.27,10317
2019-08-09 19:05:00+00:00,202.27,202.62,202.21,202.58,19729
2019-08-09 19:10:00+00:00,202.55,202.645,202.44,202.56,10673
