timestamp,symbol,open,high,low,close,vwap,cum_tick,cum_volume,cum_dollar_value,cum_buy_tick,cum_buy_volume,cum_buy_dollar_value
2020-08-11 10:40:47.873000-04:00,AAPL,446.78,446.8057,446.27,446.291,446.5271510419813,1000,66220,29569027.941999994,313,19540,8723926.654600002
2020-08-11 10:41:42.827000-04:00,AAPL,446.31,446.55,445.6827,446.28,446.36753552976467,1000,68672,30652951.3999,329,22439,10016258.779199995
2020-08-11 10:42:05.555000-04:00,AMZN,3127,3127.99,3120.485,3122.59,3126.048348903148,1000,18234,57000365.59389999,377,7394,23115462.652200006
2020-08-11 10:42:40.534000-04:00,AAPL,446.26,446.38,446.14,446.3199,446.2602034677445,1000,64826,28929263.950000003,335,20641,9211166.372800007
2020-08-11 10:42:43.409000-04:00,TSLA,1397,1399.49,1395,1397.7925,1397.1004748678376,1000,23456,32770388.7385,397,9458,13215168.25730001
2020-08-11 10:43:38.611000-04:00,AAPL,446.32,446.32,445.96,446.06,446.08031519346827,1000,59157,26388773.2059,270,12153,5421402.691899999
2020-08-11 10:44:25.478000-04:00,AMZN,3123.705,3130,3120,3130,3126.305716456144,1000,17170,53678669.15155201,372,6244,19521299.8294
2020-08-11 10:44:30.472000-04:00,AAPL,446.04,446.43,445.8,446.3983,446.0853004568441,1000,75737,33785162.40069998,319,23296,10392790.242599998
2020-08-11 10:44:57.916000-04:00,TSLA,1397.7925,1399.75,1395,1397.7404,1397.2207578893547,1000,19558,27326843.582799982,365,6015,8404780.241200002
2020-08-11 10:45:30.109000-04:00,AAPL,446.38,446.52,446.12,446.22,446.3133466436484,1000,57056,25464854.3061,330,15787,7046048.870099998
2020-08-11 10:46:10.098000-04:00,AMZN,3130,3133,3124.74,3126.39,3130.0006054709734,1000,22135,69282563.40210001,363,6236,19520787.8768
2020-08-11 10:46:18.570000-04:00,AAPL,446.22,446.2256,445.63,445.8,445.910471006014,1000,67176,29954481.800299995,302,25999,11595100.18639999
